short_name,long_name,overall,potential,age,player_positions,pace,shooting,defending
Player_2017_428,Player 2017 428,49,49,28,CB,69,69,68
Player_2017_429,Player 2017 429,78,79,32,LW,55,57,60
Player_2017_430,Player 2017 430,56,56,18,RW,66,87,48
Player_2017_431,Player 2017 431,47,47,28,RW,74,85,31
Player_2017_432,Player 2017 432,76,81,29,GK,58,89,31
Player_2017_433,Player 2017 433,77,77,18,CM,53,46,76
Player_2017_434,Player 2017 434,78,86,25,CM,86,46,64
Player_2017_435,Player 2017 435,74,81,33,GK,75,71,56
Player_2017_436,Player 2017 436,60,67,25,CB,81,87,36
Player_2017_437,Player 2017 437,55,62,31,RW,50,81,31
Player_2017_438,Player 2017 438,60,61,28,ST,43,42,65
Player_2017_439,Player 2017 439,73,79,34,CB,49,88,42
Player_2017_440,Player 2017 440,74,80,22,LW,87,74,35
Player_2017_441,Player 2017 441,46,52,21,RW,80,53,51
Player_2017_442,Player 2017 442,80,89,31,CM,55,46,72
Player_2017_443,Player 2017 443,61,65,30,CM,66,84,42
Player_2017_444,Player 2017 444,55,57,31,CB,47,73,31
Player_2017_445,Player 2017 445,78,82,24,CM,85,87,71
Player_2017_446,Player 2017 446,68,68,33,CM,68,77,54
Player_2017_447,Player 2017 447,60,66,29,LW,40,86,46
Player_2017_448,Player 2017 448,74,76,27,ST,87,58,49
Player_2017_449,Player 2017 449,83,90,29,CB,86,89,64
Player_2017_450,Player 2017 450,80,85,27,GK,47,67,79
Player_2017_451,Player 2017 451,83,92,32,LW,50,60,71
Player_2017_452,Player 2017 452,45,46,20,CM,42,44,42
Player_2017_453,Player 2017 453,66,73,25,GK,76,50,46
Player_2017_454,Player 2017 454,83,90,23,LW,77,58,47
Player_2017_455,Player 2017 455,80,89,18,GK,43,65,57
Player_2017_456,Player 2017 456,76,77,30,GK,47,63,71
Player_2017_457,Player 2017 457,81,83,19,GK,54,48,71
Player_2017_458,Player 2017 458,57,65,22,RW,77,67,37
Player_2017_459,Player 2017 459,53,53,33,LW,79,44,56
Player_2017_460,Player 2017 460,50,54,29,ST,76,61,80
Player_2017_461,Player 2017 461,69,72,28,RW,76,58,62
Player_2017_462,Player 2017 462,70,78,24,LW,58,69,71
Player_2017_463,Player 2017 463,78,86,26,LW,46,48,44
Player_2017_464,Player 2017 464,84,91,26,CM,60,69,56
Player_2017_465,Player 2017 465,64,66,20,ST,86,85,31
Player_2017_466,Player 2017 466,67,74,18,CM,80,69,67
Player_2017_467,Player 2017 467,60,63,25,RW,88,83,46
Player_2017_468,Player 2017 468,52,53,22,LW,87,82,33
Player_2017_469,Player 2017 469,45,51,29,RW,41,53,39
Player_2017_470,Player 2017 470,54,62,18,ST,78,48,46
Player_2017_471,Player 2017 471,46,52,31,CB,48,87,82
Player_2017_472,Player 2017 472,51,58,29,ST,72,70,78
Player_2017_473,Player 2017 473,58,64,21,CB,66,45,33
Player_2017_474,Player 2017 474,67,67,22,ST,61,68,63
Player_2017_475,Player 2017 475,68,77,27,GK,68,52,42
Player_2017_476,Player 2017 476,48,51,20,RW,54,61,68
Player_2017_477,Player 2017 477,51,58,25,RW,66,68,32
Player_2017_478,Player 2017 478,66,67,20,CB,86,54,47
Player_2017_479,Player 2017 479,62,67,25,GK,80,42,59
