short_name,long_name,overall,potential,age,player_positions,pace,shooting,defending
Player_2019_428,Player 2019 428,48,54,22,LW,70,88,32
Player_2019_429,Player 2019 429,56,65,18,CM,48,86,39
Player_2019_430,Player 2019 430,77,82,29,GK,82,49,30
Player_2019_431,Player 2019 431,81,84,19,LW,44,48,69
Player_2019_432,Player 2019 432,49,57,24,CM,72,71,55
Player_2019_433,Player 2019 433,63,65,18,CM,83,57,49
Player_2019_434,Player 2019 434,45,45,29,ST,88,84,75
Player_2019_435,Player 2019 435,54,59,31,GK,43,70,76
Player_2019_436,Player 2019 436,81,84,31,RW,86,53,79
Player_2019_437,Player 2019 437,82,85,26,GK,45,68,51
Player_2019_438,Player 2019 438,46,51,20,ST,73,77,63
Player_2019_439,Player 2019 439,45,52,20,ST,74,77,38
Player_2019_440,Player 2019 440,65,71,34,ST,60,52,81
Player_2019_441,Player 2019 441,84,93,26,ST,44,51,33
Player_2019_442,Player 2019 442,58,67,28,CB,60,58,79
Player_2019_443,Player 2019 443,81,83,18,LW,77,84,79
Player_2019_444,Player 2019 444,66,74,32,LW,74,75,77
Player_2019_445,Player 2019 445,45,45,34,ST,59,74,83
Player_2019_446,Player 2019 446,59,62,30,ST,44,47,60
Player_2019_447,Player 2019 447,46,49,29,GK,69,82,56
Player_2019_448,Player 2019 448,56,58,34,GK,64,70,39
Player_2019_449,Player 2019 449,65,66,33,RW,52,73,49
Player_2019_450,Player 2019 450,70,73,28,CB,69,75,50
Player_2019_451,Player 2019 451,70,74,21,GK,81,51,37
Player_2019_452,Player 2019 452,50,50,19,CM,87,75,33
Player_2019_453,Player 2019 453,59,62,24,ST,58,62,55
Player_2019_454,Player 2019 454,57,63,27,RW,80,57,32
Player_2019_455,Player 2019 455,71,78,22,ST,45,54,75
Player_2019_456,Player 2019 456,77,83,24,ST,79,41,67
Player_2019_457,Player 2019 457,58,63,28,GK,72,59,37
Player_2019_458,Player 2019 458,80,80,20,CB,48,89,80
Player_2019_459,Player 2019 459,68,72,21,RW,58,79,82
Player_2019_460,Player 2019 460,79,82,23,LW,79,57,81
Player_2019_461,Player 2019 461,78,83,21,CB,58,41,68
Player_2019_462,Player 2019 462,46,48,34,RW,46,69,67
Player_2019_463,Player 2019 463,70,72,30,GK,86,53,50
Player_2019_464,Player 2019 464,84,84,34,GK,44,82,30
Player_2019_465,Player 2019 465,83,84,29,ST,79,82,58
Player_2019_466,Player 2019 466,78,84,23,ST,42,51,55
Player_2019_467,Player 2019 467,55,58,34,LW,59,56,79
Player_2019_468,Player 2019 468,61,64,27,LW,48,88,42
Player_2019_469,Player 2019 469,49,50,18,ST,72,66,57
Player_2019_470,Player 2019 470,56,62,20,CB,61,86,65
Player_2019_471,Player 2019 471,63,71,30,ST,87,63,58
Player_2019_472,Player 2019 472,65,70,31,GK,64,72,71
Player_2019_473,Player 2019 473,60,65,25,LW,47,61,45
Player_2019_474,Player 2019 474,75,78,21,CB,83,79,55
Player_2019_475,Player 2019 475,79,83,26,LW,76,67,61
Player_2019_476,Player 2019 476,77,84,21,CB,59,76,66
Player_2019_477,Player 2019 477,62,67,29,LW,88,89,42
Player_2019_478,Player 2019 478,76,76,18,CM,85,69,36
Player_2019_479,Player 2019 479,80,86,30,ST,72,43,55
