short_name,long_name,overall,potential,age,player_positions,pace,shooting,defending
Player_2015_428,Player 2015 428,76,79,33,GK,69,80,74
Player_2015_429,Player 2015 429,61,66,34,CM,55,81,73
Player_2015_430,Player 2015 430,81,84,24,ST,84,40,48
Player_2015_431,Player 2015 431,78,80,19,RW,69,81,32
Player_2015_432,Player 2015 432,83,85,27,LW,60,43,50
Player_2015_433,Player 2015 433,78,78,27,RW,67,60,53
Player_2015_434,Player 2015 434,51,54,22,RW,78,43,40
Player_2015_435,Player 2015 435,60,61,28,CB,56,69,65
Player_2015_436,Player 2015 436,61,68,27,ST,71,54,45
Player_2015_437,Player 2015 437,73,76,34,CB,44,44,57
Player_2015_438,Player 2015 438,50,50,30,LW,73,87,84
Player_2015_439,Player 2015 439,63,70,22,CB,87,83,66
Player_2015_440,Player 2015 440,53,60,22,CB,45,56,79
Player_2015_441,Player 2015 441,84,85,34,CM,57,40,65
Player_2015_442,Player 2015 442,50,51,31,CM,43,40,61
Player_2015_443,Player 2015 443,45,52,21,LW,45,40,63
Player_2015_444,Player 2015 444,60,62,30,CB,67,47,40
Player_2015_445,Player 2015 445,72,74,34,CM,86,50,63
Player_2015_446,Player 2015 446,83,92,26,RW,75,69,74
Player_2015_447,Player 2015 447,82,84,23,GK,57,88,42
Player_2015_448,Player 2015 448,56,56,25,ST,86,65,30
Player_2015_449,Player 2015 449,74,83,19,CM,66,68,57
Player_2015_450,Player 2015 450,47,52,23,CB,56,43,81
Player_2015_451,Player 2015 451,54,60,21,LW,75,57,31
Player_2015_452,Player 2015 452,53,53,27,ST,82,73,80
Player_2015_453,Player 2015 453,75,84,26,LW,41,89,52
Player_2015_454,Player 2015 454,71,78,32,RW,69,53,65
Player_2015_455,Player 2015 455,67,76,34,LW,68,70,78
Player_2015_456,Player 2015 456,63,72,29,RW,55,52,62
Player_2015_457,Player 2015 457,64,73,31,ST,70,52,65
Player_2015_458,Player 2015 458,76,83,22,ST,59,64,34
Player_2015_459,Player 2015 459,48,53,29,ST,67,52,31
Player_2015_460,Player 2015 460,63,68,32,RW,66,70,73
Player_2015_461,Player 2015 461,75,83,34,ST,58,46,84
Player_2015_462,Player 2015 462,47,49,24,RW,55,49,55
Player_2015_463,Player 2015 463,62,70,30,RW,74,63,37
Player_2015_464,Player 2015 464,68,72,28,GK,77,42,52
Player_2015_465,Player 2015 465,65,67,18,LW,54,72,51
Player_2015_466,Player 2015 466,56,61,26,CM,73,80,63
Player_2015_467,Player 2015 467,71,77,33,CB,84,50,56
Player_2015_468,Player 2015 468,59,60,22,GK,41,80,72
Player_2015_469,Player 2015 469,62,64,29,GK,49,45,42
Player_2015_470,Player 2015 470,49,58,22,CB,78,88,39
Player_2015_471,Player 2015 471,56,60,33,CM,87,47,49
Player_2015_472,Player 2015 472,78,86,22,CB,85,62,80
Player_2015_473,Player 2015 473,51,59,28,CB,85,63,50
Player_2015_474,Player 2015 474,74,79,28,CB,71,88,68
Player_2015_475,Player 2015 475,50,51,32,GK,68,57,80
Player_2015_476,Player 2015 476,51,60,32,CB,76,68,77
Player_2015_477,Player 2015 477,75,83,32,CB,72,50,58
Player_2015_478,Player 2015 478,59,67,18,LW,45,70,70
Player_2015_479,Player 2015 479,71,76,24,ST,69,82,67
