short_name,long_name,overall,potential,age,player_positions,pace,shooting,defending
Player_2016_428,Player 2016 428,50,53,30,LW,68,65,82
Player_2016_429,Player 2016 429,47,56,18,ST,61,89,69
Player_2016_430,Player 2016 430,71,77,33,LW,64,69,60
Player_2016_431,Player 2016 431,64,68,30,RW,46,52,82
Player_2016_432,Player 2016 432,59,61,31,CM,49,82,61
Player_2016_433,Player 2016 433,48,49,28,ST,64,89,79
Player_2016_434,Player 2016 434,76,84,24,LW,66,43,62
Player_2016_435,Player 2016 435,50,58,30,CM,88,79,59
Player_2016_436,Player 2016 436,68,68,32,GK,60,84,80
Player_2016_437,Player 2016 437,51,51,20,RW,65,67,30
Player_2016_438,Player 2016 438,56,62,20,CM,51,49,65
Player_2016_439,Player 2016 439,60,62,31,RW,48,42,62
Player_2016_440,Player 2016 440,72,77,23,GK,46,61,53
Player_2016_441,Player 2016 441,51,60,24,RW,42,87,34
Player_2016_442,Player 2016 442,82,84,20,CM,73,56,49
Player_2016_443,Player 2016 443,84,90,18,CB,52,46,48
Player_2016_444,Player 2016 444,54,60,20,LW,67,62,48
Player_2016_445,Player 2016 445,45,45,32,LW,69,86,47
Player_2016_446,Player 2016 446,55,55,32,LW,65,80,66
Player_2016_447,Player 2016 447,84,91,20,CB,61,73,68
Player_2016_448,Player 2016 448,63,65,28,ST,89,79,39
Player_2016_449,Player 2016 449,79,81,22,GK,49,49,64
Player_2016_450,Player 2016 450,54,55,27,RW,42,65,47
Player_2016_451,Player 2016 451,55,57,23,CB,80,79,77
Player_2016_452,Player 2016 452,59,63,27,GK,65,65,48
Player_2016_453,Player 2016 453,61,65,28,CB,64,79,69
Player_2016_454,Player 2016 454,72,77,27,CM,68,67,43
Player_2016_455,Player 2016 455,77,86,33,CB,70,82,67
Player_2016_456,Player 2016 456,61,70,23,CM,62,49,70
Player_2016_457,Player 2016 457,66,75,34,CB,61,87,77
Player_2016_458,Player 2016 458,53,59,23,CB,55,70,56
Player_2016_459,Player 2016 459,54,55,34,CB,66,59,82
Player_2016_460,Player 2016 460,47,52,18,CB,44,62,46
Player_2016_461,Player 2016 461,80,86,33,ST,56,72,78
Player_2016_462,Player 2016 462,65,70,25,CB,51,59,31
Player_2016_463,Player 2016 463,54,61,34,RW,66,41,75
Player_2016_464,Player 2016 464,73,74,31,CM,48,44,54
Player_2016_465,Player 2016 465,70,70,33,GK,86,87,36
Player_2016_466,Player 2016 466,71,74,31,CM,73,67,37
Player_2016_467,Player 2016 467,66,68,24,CM,64,48,43
Player_2016_468,Player 2016 468,78,85,19,RW,54,73,33
Player_2016_469,Player 2016 469,68,77,26,RW,78,63,34
Player_2016_470,Player 2016 470,69,78,30,RW,60,48,37
Player_2016_471,Player 2016 471,65,65,28,RW,64,61,68
Player_2016_472,Player 2016 472,75,80,34,CB,81,46,49
Player_2016_473,Player 2016 473,51,51,28,CM,48,55,72
Player_2016_474,Player 2016 474,55,56,21,ST,51,86,54
Player_2016_475,Player 2016 475,59,62,33,CM,80,75,33
Player_2016_476,Player 2016 476,84,92,34,CB,76,80,64
Player_2016_477,Player 2016 477,68,76,24,CB,44,74,39
Player_2016_478,Player 2016 478,80,86,26,GK,69,50,81
Player_2016_479,Player 2016 479,51,54,19,CB,47,62,74
